scenario_name,regions_in_scenario,num_regions,strategy,trace_index,task_type,trace_mode,region,strategy_file,task_duration,checkpoint_size,restart_overhead,deadline_ratio,deadline_hours,env_start_hours,use_full_trace,enforce_window_bound,data_paths,window_index,cost,migrations
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,unified_cost_model_rate_ratio,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,479.26666666666665,True,True,['data/converted_multi_region_aligned'],3,40.49234749999991,3
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,unified_cost_model_oracle,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,479.26666666666665,True,True,['data/converted_multi_region_aligned'],3,42.288249999999906,4
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,multi_region_oracle_dp,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,479.26666666666665,True,True,['data/converted_multi_region_aligned'],3,37.194299999999856,0
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,multi_region_rc_cr_threshold_eager_failover,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,479.26666666666665,True,True,['data/converted_multi_region_aligned'],3,49.61749833333327,11
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,multi_region_availability_probe_simple,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,479.26666666666665,True,True,['data/converted_multi_region_aligned'],3,56.009120416666676,17
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,multi_region_probe_cost_ratio,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,479.26666666666665,True,True,['data/converted_multi_region_aligned'],3,50.48061666666667,11
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,rc_cr_threshold,0,single_region,,us-east-1c_v100_1,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,479.26666666666665,True,True,['data/converted_multi_region_aligned'],3,103.23244750000143,0
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,rc_cr_threshold,0,single_region,,us-east-2b_v100_1,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,479.26666666666665,True,True,['data/converted_multi_region_aligned'],3,41.58667500000006,0
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,rc_cr_threshold,0,single_region,,us-west-2a_v100_1,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,479.26666666666665,True,True,['data/converted_multi_region_aligned'],3,42.26625000000002,0
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,unified_cost_model_rate_ratio,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,838.7166666666667,True,True,['data/converted_multi_region_aligned'],4,42.92802541666681,2
